generated_id,smiles,reward,depth,elapsed_time,is_through_filter,LogP
986,c1cocc1SCc1noc([C@@H]2CCCO2)n1,0.2734973116465175,8,28.6,1,2.806400000000001
987,c1cocc1c1noc(-c2ccc(F)cc2)n1,0.3036813667456654,8,28.6,1,3.135700000000001
989,c1cocc1-c1nnc(SCCc2ccc3c(c2)OCO3)o1,0.326861252279726,8,28.6,1,3.3931000000000013
992,c1cocc1NS(=O)(=O)c1ccccc1Br,0.2768709060779883,8,28.6,1,2.842900000000001
994,c1cocc1SCCCCSCCOC,0.33916616042060516,8,28.6,1,3.531500000000002
995,c1cocc1c1nnc(Nc2cccc([N+](=O)[O-])c2)o1,0.2896095368696214,8,28.6,1,2.9814000000000007
997,Nc1nc(Cl)ncc1C(=O)N[C@H]1CC(=O)N(CC2CC2)C1,0.045259059343115755,4,28.9,1,0.45289999999999986
1000,Nc1nc(N)nc(COc2ccc(F)cc2Cl)n1,0.13982786099096792,4,28.9,1,1.4074999999999995
1008,O=S(=O)(NC[C@@H](c1ccco1)N1CCOCC1)c1ccc(F)cc1N1CCCCC1,0.2692731643435389,4,29.2,1,2.7608000000000015
1014,O=S(=O)(NCc1ccc(N2CCCCC2)cc1)c1ccc2c(c1)OCO2,0.2806707212037683,5,29.3,1,2.884100000000001
1015,O=S(=O)(Cc1ccccc1Cl)NC[C@@H](c1cnc(-c2cccnc2)o1)N1CCOCC1,0.28056017060735,5,29.3,1,2.882900000000001
1016,O=S(=O)(N/N=C\c1ccccc1OC(F)F)c1ccc(Cl)cc1,0.3143634129883727,5,29.3,1,3.253800000000002
1021,NS(=O)(=O)c1ccc(C(=O)NCC(=O)Nc2cccc(Cl)c2)cc1,0.1347651405576607,5,29.5,1,1.3559000000000005
1022,NS(=O)(=O)c1ccc(C(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.1284858715343463,5,29.5,1,1.2919999999999996
1024,N=C(NC(=O)[C@@H]1CCC(=O)N1)c1ccc(OC(F)F)cc1,0.10047681274356941,4,29.9,1,1.0081699999999998
1026,N=Cc1ccc(SCc2ccc(F)cc2)cn1,0.33732147501403115,4,29.9,1,3.510670000000002
1027,N=CC1=C(N)Oc2[nH]nc(-c3ccccc3)c21,0.23575737053095164,4,29.9,1,2.4027700000000003
1029,N=C(N/N=C/c1ccccc1)c1ccc(C)cc1,0.28618778814832735,4,29.9,1,2.944090000000002
1030,N=C/C(=O)c1ccc(OCC(=O)Nc2ccc3ccccc3c2)cc1,0.353079074317986,4,29.9,1,3.6895700000000016
1032,N=CCN1CCN(c2ccccc2)C2=C1CCCC2,0.31345924903128813,4,29.9,1,3.2437700000000023
1034,N=C(NN1CCCCC1)c1ccc(/C=N/c2cccc(Cl)c2)cc1,0.41418059580684086,4,29.9,1,4.406470000000003
1035,N=C/C=C\c1csc(NC(=O)[C@H]2CCCN2C(=O)C2CCCC2)n1,0.2844865736055216,4,29.9,1,2.9255700000000013
1037,N=CCN1C(=O)CCc2cc(N[C@@H](C(=O)NC3CC3)c3ccccc3)ccc21,0.2956233580404882,4,29.9,1,3.0471700000000004
1045,CSc1ccc(C(=O)/N=c2\sc3cc(O)ccc3c(=O)[nH]2)cc1,0.26903199955440876,3,30.6,1,2.7582000000000004
1046,CSC[C@@H](C)NC(=O)N[C@@H]1C[C@H]1c1ccc(C)cc1C,0.31041446118182336,3,30.6,1,3.210040000000002
1048,CS[C@@H]1CC[C@H](NC(=O)Nc2ccccc2Oc2cccnc2)C1,0.40360667137907386,3,30.6,1,4.279500000000002
1050,CS(=O)(=O)CCCNC(=O)CC1(O)CCCC1,0.023245811546271047,3,30.6,1,0.2324999999999997
1052,CSCC(=O)NNC(=O)[C@](C)(N)C(F)(F)F,-0.022346279300802407,3,30.6,1,-0.22349999999999992
1053,CS[C@H](C)CNC(=O)N1CCC[C@@H](c2nc(C)no2)C1,0.19915451942833368,3,30.6,1,2.0185199999999996
1056,CS(=O)(=O)Nc1ccc(C(=O)N(CCC#N)Cc2ccc3c(c2)OCO3)cc1,0.2300933187170527,3,30.6,1,2.34288
1057,CSc1ccc(CN2CCN(C(=O)/C=C/n3cc[nH+]c3)CC2)cc1,0.18187388671124013,3,30.6,1,1.8391999999999997
1058,CSCC[C@H](NC(=O)c1cc([N+](=O)[O-])ccc1F)c1nccs1,0.3287801984820394,3,30.6,1,3.414600000000002
1059,CS[C@H]1CCC[C@H]1Nc1ccc(-c2cccc(C)c2)nn1,0.39254238239210826,3,30.6,1,4.1480200000000025
1060,CS[C@@H]1CC[C@@H](NC(=O)C(=O)Nc2cc(OC)ncn2)C1,0.08221401303175747,3,30.6,1,0.8239999999999995
1063,O=S(=O)(/N=C(\N)Cc1ccccc1)c1cccs1,0.20089977914564183,6,30.7,1,2.0366999999999997
1064,O=S(=O)(c1ccc2c(c1)CCCN2S(=O)(=O)c1ccccc1F)Oc1ccc(Cl)cc1,0.4126741620669549,6,30.7,1,4.388300000000004
1067,NC(=O)c1cccc(CCNC(=O)[C@@H]2COc3ccccc3O2)c1,0.1277186715248956,5,30.9,1,1.284199999999999
1068,NC(=S)N/N=C/c1ccc2c(c1)OCO2,0.05817424117869311,5,30.9,1,0.5824000000000001
1069,NC(=O)c1ccccc1N1CCC(CNC(=O)c2ccncc2F)CC1,0.19410559244603132,5,30.9,1,1.9659999999999997
1071,O=c1[nH]c(-c2cccnc2)nc([O-])n1,-0.06983613434449173,6,31.0,1,-0.6995000000000005
1077,c1cnc2[nH]c(-c3ccc(C(F)(F)F)cc3)nc2c1,0.34905742675688,7,31.3,1,3.6437000000000017
1078,c1cnc2c(c1)C[C@@H](CNc1nc3ccccc3s1)O2,0.30106468585786766,7,31.3,1,3.1069000000000013
1088,c1cn2ccnc2n1CCCc1nc2ccccc2[nH]1,0.2584903635154621,9,31.4,1,2.6449000000000007
1090,c1cn2ccnc2cc1NCc1cnn(-c2cccs2)c1,0.3089281151411326,9,31.4,1,3.193600000000001
1094,O=S(=O)(NCC1(c2ccc(Cl)cc2)CCCC1)c1ccc([N+](=O)[O-])s1,0.3884726802160613,7,31.6,1,4.100000000000003
1095,O=S(=O)(N[C@@H]1CCS(=O)(=O)C1)C1CCCCC1,0.042534321535212694,8,31.7,1,0.42559999999999976
1096,O=S(=O)(Nc1cc(-c2cncnn2)ccc1Cl)c1ccc2c(c1)OCCO2,0.2695699361894955,8,31.7,1,2.764000000000001
1098,c1cn(CCNCc2nc(-c3cccnc3)no2)cn1,0.11132663609702843,7,32.6,1,1.1179
1099,c1cn(Cc2ccccc2[C@@H](O)[C@H]2CCCc3ccccc32)nc1Cl,0.4412886834397795,7,32.6,1,4.738300000000003
1104,c1cn(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cn1,0.15582020208797004,7,32.6,1,1.571
1111,c1cn(C2CN(C[C@H]3CCCN(c4ncccn4)C3)C2)nc1C,0.17370265374045754,7,32.6,1,1.75482
1113,c1cn(C[NH+]2CCC(C(=O)Nc3nncn3-c3ccccc3)CC2)c2ccccc2c1=O,0.1462731867916975,7,32.6,1,1.4732999999999996
1132,N/c1ccc(-c2ccco2)cc1I,0.3034725633107904,4,32.6,1,3.133400000000001
1133,N/c1cc([N+](=O)[O-])ccc1NC(=O)c1c[nH]nc1-c1cccc(Cl)c1,0.3339611051586733,4,32.6,1,3.472800000000001
1135,Nn1ccc2cc([N+](=O)[O-])ccc21,0.12566221778923034,6,32.9,1,1.2632999999999996
1138,Nn1ccc(C(=O)NCc2ccccc2C[NH+]2CCC(c3ccccc3)CC2)c1,0.20643042532772815,6,32.9,1,2.0944
1139,Nn1ccnc1CNC(=O)c1cc(F)ccc1I,0.12638062433485353,6,32.9,1,1.2705999999999995
1140,Nn1cc(/C=C/C(=O)N/N=C/c2ccc(Cl)cc2Cl)c2ccccc21,0.3649112784825834,6,32.9,1,3.825400000000002
1141,Nn1cccc1C[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccncc1,0.16966333524747904,6,32.9,1,1.7131999999999998
1144,OC1=C(Cl)C([O-])=C(Cl)/C(=C\c2cccc(NC(=O)C3CC3)n2)N1,0.2118237486141858,4,33.2,1,2.1507999999999994
1147,OC1c2ccccc2CC[C@@H]1O,0.10235034320361379,4,33.2,1,1.0271000000000001
1153,OC1(COc2ccccc2C(=O)[O-])CCCCC1,0.11193890971357036,4,33.2,1,1.1240999999999999
1155,OC1CCN(c2[nH+]ccn2Cc2nnc(-c3ccccn3)n2C)CC1,0.05016784863092012,4,33.2,1,0.5020999999999989
1157,OC1c2ccccc2Sc2ccccc21,0.3124787203555132,4,33.2,1,3.2329000000000017
1160,C[C@@H](O)[C@@H]1CSCN(C(=O)c2ccc(N3CCCC3)c(F)c2)C1,0.25143119132243935,4,34.0,1,2.569400000000001
1161,C[C@@H]([NH2+]CCCc1nnc(-c2ccccc2F)o1)c1ccccn1,0.24753950614859047,4,34.0,1,2.5279000000000007
1162,C[C@@H](c1nc2ccccc2s1)N(C)C(=O)Nc1cccnc1Cl,0.4276032915348066,4,34.0,1,4.569600000000003
1168,C[C@@H](Oc1ccc(F)cc1)C(=O)NN1CCSCC1,0.1657564098903513,4,34.0,1,1.6729999999999998
1171,C[C@@H](Sc1nnc(Cn2cccn2)n1Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCO2,0.3291904120601585,4,34.0,1,3.419200000000002
1174,C[C@@H](Cc1ccsc1)NC(=O)CCCSc1cnn(C)c1,0.30055535840966435,4,34.0,1,3.101300000000001
1175,C[C@@H](NC(=O)c1c(C)n[nH]c1C)c1ccc(S(N)(=O)=O)cc1Cl,0.17985612506035592,4,34.0,1,1.8183400000000003
1176,C[C@@H](OC(=O)CN1CCSC1=O)c1ccc2c(c1)OCO2,0.2154026291168459,4,34.0,1,2.1883
1180,C[C@@H]([NH3+])c1ccc(OCCCCOc2ccccc2)cc1,0.31199136536069344,4,34.0,1,3.227500000000002
1187,c1cc2ncc(COc3ccccc3Br)nc2s1,0.3827519542416951,8,34.3,1,4.032800000000002
1188,c1cc2ncnc(Nc3nc(-c4ccccc4)co3)c2[nH]1,0.3235883796146654,8,34.3,1,3.3565000000000005
1192,c1cc2ncn(Cc3cccnc3)c2[nH]1,0.1788263468956537,8,34.3,1,1.8076999999999996
1194,c1cc2nonc2n1C[C@H](O)Cn1c2ccccc2c2ccccc21,0.3089009779870477,8,34.3,1,3.1933000000000016
1195,c1cc2nonc2n1C[C@H]1CCCO1,0.11975257895266923,8,34.3,1,1.2032999999999998
1197,Nc1nc(NCC2CCN(c3cnccn3)CC2)c2cc[nH]c2n1,0.1643556407799464,5,34.6,1,1.6585999999999992
1198,Nc1nnc(SCC(=O)N2CCc3cc(S(N)(=O)=O)ccc32)s1,0.04487983122456832,5,34.6,1,0.4491000000000004
1200,Nc1nc(-c2cccnc2)nc(NC2CCCCC2)c1-c1nnc(C2CCCCC2)o1,0.4592102213762094,5,34.6,1,4.963100000000004
1201,Nc1nnc(SCc2cc(Cl)sc2Cl)o1,0.3196345316351512,5,34.6,1,3.3124000000000002
1202,Nc1nonc1NC(=O)CSc1ncc2ccccc2n1,0.13180861673880787,5,34.6,1,1.3257999999999994
1203,Nc1nc(=O)[nH]cn1,-0.12463850700357272,5,34.6,1,-1.2529000000000001
1205,Nc1noc(CSc2ccncc2)n1,0.13311528013290402,5,34.6,1,1.3391
1206,c1cc(/C([O-])=N/S(=O)(=O)Cc2ccco2)ccc1Cl,0.15571287104161663,7,34.7,1,1.5698999999999999
1208,c1cc(/C=C/c2ccc(F)cc2)c([N+](=O)[O-])cc1,0.3717308680479213,7,34.7,1,3.9043000000000028
1210,O[C@H](C1CCCCC1)C[C@H](C)c1ccccn1,0.33782917757656206,6,34.7,1,3.5164000000000026
1212,O=c1n(CN2CCOCC2)ccnc1N1CC=C(c2ccccc2Cl)CC1,0.24304712315904997,6,35.3,1,2.4801
1217,O=c1n(CC(=O)NCc2ccco2)nc([O-])[nH]c1=O,-0.20556861761586787,6,35.3,1,-2.0854
1227,c1c[nH+]ccc1NCc1cc(F)cc(Br)c1,0.2926298561953512,8,35.3,1,3.014400000000001
1228,c1c[nH+]ccc1SCCOc1ccc(C(F)(F)F)cc1,0.3531692305611719,8,35.3,1,3.6906000000000025
1229,c1c[nH+]ccc1N1CCC(C(=O)Nc2cc(Cl)cc(Cl)c2)CC1,0.3507160509021038,8,35.3,1,3.662600000000002
1233,c1cnc(N2CCC([NH2+]C3CCN(c4cccc(Cl)c4)CC3)CC2)cc1,0.28546324651772326,7,36.4,1,2.9362000000000013
1234,c1cnc(COc2ccccc2)cn1,0.20271280681602483,7,36.4,1,2.0556
1235,c1cnc(Sc2nncn2-c2ccc(Cl)c3ccccc23)nc1,0.3812402350080064,7,36.4,1,4.015100000000002
1236,c1cnc(-c2ccc(-c3ccccc3)cc2)s1,0.42001480531103297,7,36.4,1,4.477100000000002
1238,c1cnc(Cl)c(CN2CCC[C@H](SCc3ccccc3)C2)n1,0.38232512212108827,7,36.4,1,4.027800000000003
1241,c1cnc(Br)cc1S[C@H](C(=O)[O-])c1cccc(F)c1,0.25115950463675984,7,36.4,1,2.5665000000000004
1247,c1cnc(CCCNS(=O)(=O)Cc2ccccc2Cl)nc1,0.21482085570504109,7,36.4,1,2.1822
1249,c1cnc(-c2nccc(Nc3ccccc3)n2)c(Cl)c1,0.37442520892237124,7,36.4,1,3.9356000000000018
1251,c1cnc(Cl)nc1NC[C@H]1CCOC1,0.1565421515582188,7,36.4,1,1.5783999999999998
1254,c1cnc(Br)cn1,0.12327971211711729,7,36.4,1,1.2390999999999999
1258,c1cnc([C@]2(c3ccccc3)NC(=O)N(Cc3ccc4ccccc4n3)C2)nc1,0.3358255817847834,7,36.4,1,3.493800000000002
1263,c1cnc(OCCN2C(=O)CC[C@H]2c2ccsc2)cc1F,0.29357137088191476,7,36.4,1,3.024700000000002
1264,c1cnc(Cl)c([C@H]2CN(Cc3ccc(O)cc3)CO2)n1,0.23233850848100798,7,36.4,1,2.3666
1265,c1cnc([C@H]2C[C@@H](O)CN2C(=O)Cc2ccc(Br)cc2)nc1,0.2085070205095832,7,36.4,1,2.1160999999999994
1267,c1cnc(Br)nc1[C@H](O)c1ccc(F)c(Cl)c1,0.30164656409646357,7,36.4,1,3.1133000000000006
1268,c1cnc(/C=C/c2ccc(Cl)c(Cl)c2)nn1,0.3228988342100596,7,36.4,1,3.3488000000000016
1269,c1cnc([S-])nc1NCc1ccccc1Cl,0.25877029661865214,7,36.4,1,2.647900000000001
1271,c1cnc([C@]2(c3cccc(Cl)c3)NC(=O)N(C3CCCC3)C2=O)c(=O)[nH]1,0.2128264124727881,7,36.4,1,2.1612999999999998
1274,O[C@H](C(N1CCOCC1)c1ccccc1)c1ccccc1,0.27230338408290267,6,37.0,1,2.7935000000000008
1281,O[C@H](C(CO)c1ccc(F)cc1)C1CCOCC1,0.1673217557456589,6,37.0,1,1.6891
1282,O[C@H](C(N)=O)c1ccccc1C(=O)[O-],-0.1421507490164658,6,37.0,1,-1.4312000000000005
1285,O[C@H](C(c1ccccc1)c1ccc(F)cc1)c1ccc2c(c1)NC(=O)CO2,0.38183833441487375,6,37.0,1,4.022100000000003
1287,O[C@H](C(O)(CC)CCOc1ccccc1)c1ccccc1Cl,0.37854484097403845,6,37.0,1,3.9836000000000027
1288,O[C@H](C(=O)N1CCSC[C@@H]1C1CC1)c1ccncc1,0.14585236056215412,6,37.0,1,1.469
1289,O[C@H](C(CO)CCO)Cc1ccc(Br)cc1Cl,0.19706776705576293,6,37.0,1,1.9967999999999997
1290,O[C@H](C(N)=O)c1ccc(Br)cc1N,0.05494460868918743,6,37.0,1,0.55
1296,NS(=O)(=O)c1cccc(-n2c(C)nnc2SCC(=O)Nc2cccc3ccccc23)c1,0.3010846916465661,6,37.2,1,3.107120000000001
1297,NS(=O)(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccc4ccccc4c3)CC2)cc1,0.28930718630027513,6,37.2,1,2.9781000000000013
1300,N/C(Cc1cccc(F)c1)=N\c1nnc(N/N=C/c2ccc(O)c(O)c2)s1,0.26973684785761726,4,37.3,1,2.7658000000000014
1302,NS(=O)(=O)c1ccc(CNC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,0.16271083707602724,7,37.4,1,1.641699999999999
1304,NS(=O)(=O)c1ccccc1C(=O)N/N=C\c1ccc(-c2ccc(Br)cc2)o1,0.30229182243242897,7,37.4,1,3.120400000000001
1309,N/N=C1\CCCCC1,0.12584921303364902,4,37.6,1,1.2652
1310,N/N=C1\C(=O)N(Cc2ccc(Br)cc2)c2cc(Cl)cc(Cl)c21,0.376993145615284,4,37.6,1,3.9655000000000014
1312,c1csc(Sc2cc(-n3cccc3)ncn2)n1,0.27983219347546845,8,37.9,1,2.8750000000000018
1314,c1csc(S[C@@H]2CC(=O)Nc3ccccc32)c1,0.3734015844554194,8,37.9,1,3.923700000000002
1315,c1csc(SCc2nc3cc(Cl)ccc3cc2C(=O)[O-])n1,0.2913583686331766,8,37.9,1,3.0005000000000015
1320,c1csc(Sc2cccc(Cl)c2N)c1,0.39143197660575957,8,37.9,1,4.134900000000002
1323,NC(=S)N1N=C(c2ccc(C(F)(F)F)cc2)C[C@@]1(O)c1ccc(F)cc1,0.3223971311908802,6,37.9,1,3.3432000000000013
1324,NC(=S)Sc1ccccc1N[C@@H]1CCSC1=O,0.24174820754839696,6,37.9,1,2.4663000000000004
1325,NC(=S)CCSc1ccc(NC(=O)Cc2ccccc2F)cc1,0.3605517935708511,6,37.9,1,3.7752000000000026
1329,c1c[nH+]ccc1OCCNC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,0.16281792292913697,9,38.5,1,1.6427999999999994
1332,c1c[nH+]ccc1SCCCOc1ccccc1,0.2969670418181256,9,38.5,1,3.0619000000000014
1338,c1c[nH+]ccc1[C@@H]1CCCN(Cc2cnn(-c3ccccc3)c2)C1,0.29734083862118516,9,38.5,1,3.0660000000000016
1351,N#C/N=c1\sccn1Cc1cccc([N+](=O)[O-])c1,0.18657666166207104,5,38.7,1,1.88788
1352,N#C/C(=C\c1cccn1-c1ccccc1C)C(=O)Nc1ccccc1,0.40794210852013674,5,38.7,1,4.331400000000002
1356,O=S(=O)(NNC(=O)c1cccs1)c1nc2ccccc2s1,0.19555827332064965,9,39.6,1,1.9810999999999996
1357,O=S(=O)(c1cccc(F)c1)N1CC(=S)N(Cc2ccccc2)c2ccccc21,0.4110383252291168,9,39.6,1,4.368600000000003
1358,O=S(=O)(Cc1cccc(N2CCCC2)c1)Cc1ccncc1,0.2726088874053643,9,39.6,1,2.796800000000001
1360,O=S(=O)([N-]c1ncc(Cc2ccccc2)s1)c1ccc(Cl)cc1,0.44475276259393837,9,39.6,1,4.781400000000003
1361,O=S(=O)(Oc1ccc(F)cc1)/c1ccccc1,0.2536781087945036,9,39.6,1,2.593400000000001
1367,O=S(=O)(c1ccccc1F)N1CCCS[C@@H]1c1cccc(F)c1,0.36194299367083244,9,39.6,1,3.7912000000000026
1368,O=S(=O)(Cc1ccccc1F)NC(=O)NCCc1ccccc1,0.21627023636582066,9,39.6,1,2.1974
1369,O=S(=O)(/N=C(\[O-])c1ccc2c(c1)CCC2)c1ccc(NC(=O)c2ccco2)cc1,0.24645966640434316,9,39.6,1,2.516400000000001
1371,O=S(=O)(Oc1ccc2c(c1)OCO2)c1cccc([N+](=O)[O-])c1,0.2061240414257194,9,39.6,1,2.0911999999999997
1372,O=S(=O)([O-])CC[C@H](O)c1cnn(-c2ccccc2)c1,0.08390228490136405,9,39.6,1,0.8410000000000004
1373,O=S(=O)([C@H]1CCCN(c2ccc(Cl)cc2)C1)N1C[C@H]2CCCC[C@@H]2C1,0.3592809219698332,9,39.6,1,3.760600000000003
1376,O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1ccc2c(c1)OCO2,0.3100854980246476,9,39.6,1,3.2064000000000012
1377,O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ccc(O)cn2)CC1,0.19270983220564467,9,39.6,1,1.9514999999999998
1379,O=S(=O)(/NCc1ccncn1)c1c[nH]c2ccccc12,0.14266020375804098,9,39.6,1,1.4364
1380,O=S(=O)([N-]c1cnn(-c2ncccn2)c1)c1cccc(OC(F)(F)F)c1,0.2871891184407609,9,39.6,1,2.955000000000001
1381,O=S(=O)(Oc1ccc(F)cc1F)c1ccccc1C(=O)N1CCCC1,0.2884272928955958,9,39.6,1,2.9685000000000015
1382,O=S(=O)([O-])CCc1ccc(NC(=O)N2CCO[C@H](c3ccccc3F)C2)cc1,0.24668507489891134,9,39.6,1,2.5188000000000006
1383,O=S(=O)([C@H]1CCCN(C(=O)N2CCSCC2)C1)N1CCOCC1,0.028152558868776503,9,39.6,1,0.2816000000000012
1386,NS(=O)(=O)c1ccc(CN2CCO[C@H](c3cc(Cl)cc(Cl)c3)C2)cc1,0.31079936211989895,8,39.7,1,3.2143000000000015
1387,NS(=O)(=O)c1ccc(NCc2ccc(F)cc2)cc1,0.20554946270624844,8,39.7,1,2.0852000000000004
1388,NS(=O)(=O)c1ccc([N-]S(=O)(=O)c2cc(Br)ccc2Cl)cc1,0.3044346321387974,8,39.7,1,3.144000000000002
1390,c1coc(NC(=S)NCc2ccc3c(c2)OCO3)c1,0.24443919498282285,8,40.2,1,2.4949000000000003
1392,c1coc(N(C[C@@H]2CCOC2)c2ccc(Cl)cn2)c1,0.3366061055550216,8,40.2,1,3.502600000000003
1395,c1coc(N[C@@H]2CCOc3ccccc32)n1,0.2552586738111656,8,40.2,1,2.6103000000000005
1397,c1coc(NC(=S)Nc2ccc(Cl)c(Br)c2)c1,0.42226061863928943,8,40.2,1,4.504400000000001
1398,c1coc(Nc2ccccc2Br)c1,0.36146495005740703,8,40.2,1,3.785700000000001
1401,c1coc(N/N=C\c2ccccc2N2CCSC2)n1,0.2572207894679044,8,40.2,1,2.6313000000000004
1402,c1coc(N[C@@H]2CCc3ccccc32)c1,0.3256013144139431,8,40.2,1,3.3790000000000022
1405,c1coc(Nc2ccc(Cl)cc2CNc2ccccn2)n1,0.38666262570915433,8,40.2,1,4.078700000000002
1406,c1coc(N(CCNC(=O)c2ccc3cc(Cl)ccc3n2)n2cccc2)c1,0.37844203184798353,8,40.2,1,3.982400000000002
1408,c1coc(N/N=C/c2cccc3ccccc23)n1,0.3161646294028209,8,40.2,1,3.2738000000000014
1410,N/C(=[NH+]/NS(=O)(=O)c1ccc(Br)s1)Nc1cc(C(F)(F)F)ccc1F,0.13607075078800132,5,40.8,1,1.3692000000000002
1412,N/C(NCc1ccc2c(c1)CCC2)=C/c1ccccc1,0.3115128757490352,5,40.8,1,3.2222000000000017
1413,N/C([O-])=C/c1ccccc1,0.030390638639209457,5,40.8,1,0.30399999999999944
1415,N/C([S-])=C(\C(=O)c1ccccc1F)N1CCOc2ccccc21,0.2526205245001413,5,40.8,1,2.5821000000000005
1416,N/C(c1cccc(F)c1)=[NH+]\C[C@@H](c1ccccc1)NCCO,-0.006519907612301645,5,40.8,1,-0.06520000000000004
1417,N/C(=N/OC(=O)c1ccc(Br)s1)c1ccccc1,0.2902049068151444,5,40.8,1,2.9879000000000007
1425,N/C(CCCCCc1cccc(F)c1)=[NH+]/CCc1ccncc1,0.19776931594218047,5,40.8,1,2.0040999999999993
1427,N/C([O-])=C1/C(=N)Nc2ccccc2[C@H]1c1ccccc1Cl,0.2359934612265628,5,40.8,1,2.4052700000000007
1429,N/C([S-])=C(\C([O-])=C(\C#N)C(=O)Nc1ccccc1)N1CCCCC1,0.09210620351250329,5,40.8,1,0.923679999999999
1430,N/C(c1ccc(F)cc1)=N\NC(=O)c1ccccc1,0.185429763278679,5,40.8,1,1.8760000000000001
1432,c1cc2nonc2oc1=O,0.017598182966470706,9,40.8,1,0.17599999999999985
1433,c1cc2nonc2s1,0.1277285083917413,9,40.8,1,1.2843
1434,C[C@H](CC(=O)OCc1ncc[nH]1)Cc1c[nH]c2ccccc12,0.3097871980062757,4,41.5,1,3.203100000000001
1435,C[C@H](NC(=O)C(=O)Nc1cccc(C)c1)c1ccco1,0.2358659757091163,4,41.5,1,2.4039200000000003
1439,C[C@H](SCC(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)[O-],0.178419747503259,4,41.5,1,1.8035
1443,C[C@H](NC(=O)NCc1cccnc1S(=O)(=O)N1CCOCC1)c1ccccc1,0.16477399569383402,4,41.5,1,1.6629
1447,C[C@H](Sc1ccc(F)cn1)C(=O)N1CCC[C@@H](C(=O)[O-])C1,0.06887080002758252,4,41.5,1,0.6897999999999997
1450,C[C@H](Cc1cccs1)N(C)C(=O)c1cn(C2CCCC2)nn1,0.30569527205040975,4,41.5,1,3.1579000000000015
1451,C[C@H](NC(=O)CSCC(F)(F)F)c1ccon1,0.21148942809704543,4,41.5,1,2.1473000000000004
1452,C[C@H](O)CCC(=O)N1[C@H](C)CCC[C@@H]1C,0.1913036577046122,4,41.5,1,1.9369
1454,C[C@H](c1ccccn1)N(C)C(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.26380162198482937,4,41.5,1,2.701900000000001
1455,C[C@H](Sc1nc2ccccc2c(=O)n1CC(N)=O)c1ccc(NC(=O)C2CC2)cc1,0.29894439342257284,4,41.5,1,3.0836000000000006
1458,c1csc(Br)c1CN[C@@H]1CCc2ccccc21,0.4042928674804995,8,41.6,1,4.287700000000003
1463,c1csc(/C(C#N)=C\c2cccc([N+](=O)[O-])c2)c1,0.3557817770708627,8,41.7,1,3.720480000000002
1466,c1csc(/N=N/c2ccccc2O)c1,0.36869331308573305,8,41.7,1,3.8691000000000013
1470,c1cc(CCCC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)ccn1,0.2267968294745338,7,42.9,1,2.3081000000000005
1471,c1cc(C2CN(C(=O)c3ccc(C4CC4)nc3)C2)n[nH]1,0.1898388604726432,7,42.9,1,1.9217
1472,c1cc(C(=O)c2ccccc2Br)ccc1C(=O)NC[C@@H]1CCS(=O)(=O)C1,0.27702786691386766,7,42.9,1,2.8446000000000016
1473,c1cc(CSCc2nc3sc4c(c3c(=O)[nH]2)COC4)c[nH]1,0.270710175964894,7,42.9,1,2.776300000000001
1475,c1cc(Cn2cccn2)nc2c1[C@@H](c1ccc(Br)o1)Oc1ccccc1-2,0.44869889945356944,7,42.9,1,4.830700000000004
1478,c1cc(C#CCNC[C@@H]2CSc3ccccc32)sc1,0.3433364943223809,7,42.9,1,3.578700000000002
1483,c1cc(C[NH+]2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)cn1C,0.12609524578166104,7,42.9,1,1.2676999999999994
1485,c1cc(CC[NH+]2CCN(c3ncnc4ccsc34)CC2)nc2ccccc12,0.2152881939545547,7,42.9,1,2.1871
1487,c1cc(C(F)(F)F)ccc1NCCC(=O)N1CCCC1,0.3031456820278971,7,42.9,1,3.1298000000000012
1489,c1cc(COc2ccc(F)cc2)nc(SCc2nccn2C(F)F)n1,0.38665412075613037,7,42.9,1,4.0786000000000024
1493,c1cc(C#N)cs1,0.16057611191714474,7,42.9,1,1.61978
1497,c1cc(CNC(=O)c2ccccc2)ncn1,0.13973961954549488,7,42.9,1,1.4065999999999999
1500,c1cc(CCNS(=O)(=O)c2ccc3nonc3n2)c[nH]1,0.046656102174565416,7,42.9,1,0.4669000000000002
1502,c1cc(C(F)(F)F)cc(C(F)(F)F)c1F,0.36819204811066186,7,42.9,1,3.8632999999999997
1503,c1cc(CSC2CC[NH2+]CC2)ccc1F,0.1765989860917929,7,42.9,1,1.7846999999999995
1504,c1cc(COc2cnccc2C[NH+]2CCC(N3CCOCC3)CC2)ccn1,0.09323839571314425,7,42.9,1,0.9351000000000005
